44.59375	-114.21875	0.9635	4.3244	0.2223
44.59375	-114.28125	0.9198	3.4265	0.2889
44.59375	-114.34375	0.8196	2.3083	0.3682
44.59375	-114.40625	0.7306	1.5106	0.5058
44.59375	-114.46875	0.4845	1.0683	0.6134
44.59375	-114.53125	0.5990	1.2246	0.5812
44.59375	-114.59375	0.7644	1.5285	0.5064
44.59375	-114.65625	0.6309	1.2727	0.6219
44.59375	-114.71875	0.5996	1.2082	0.6182
44.59375	-114.78125	0.7372	1.3835	0.5417
44.59375	-114.84375	0.6472	1.2189	0.5742
44.59375	-114.90625	0.4167	0.9854	0.7035
44.59375	-114.96875	0.4191	0.9201	0.6907
44.59375	-115.03125	0.4065	0.8941	0.7058
44.59375	-115.09375	0.4622	0.9263	0.6489
44.59375	-115.15625	0.3218	0.7947	0.7431
44.59375	-115.21875	0.3922	0.8343	0.6710
44.59375	-115.28125	0.4175	0.8550	0.6535
44.59375	-115.34375	0.2641	0.7209	0.7434
44.59375	-115.40625	0.2097	0.6783	0.7772
44.59375	-115.46875	0.2463	0.7043	0.7651
44.59375	-115.53125	0.3204	0.7529	0.7120
44.59375	-115.59375	0.2202	0.6941	0.7832
44.59375	-115.65625	0.5128	0.9371	0.5951
44.59375	-115.71875	0.5684	0.9912	0.5771
44.59375	-115.78125	0.4120	0.8408	0.6736
44.59375	-115.84375	0.4560	0.8694	0.6354
44.59375	-115.90625	0.5697	0.9693	0.5500
44.59375	-115.96875	0.6130	1.0484	0.5457
44.65625	-114.03125	0.9834	4.6636	0.1618
44.65625	-114.09375	0.9824	4.5854	0.1979
44.65625	-114.15625	0.9466	3.8031	0.2630
44.65625	-114.21875	0.9009	3.1251	0.3191
44.65625	-114.28125	0.8076	2.3286	0.4148
44.65625	-114.34375	0.7282	1.4597	0.5280
44.65625	-114.40625	0.6451	1.2826	0.5631
44.65625	-114.46875	0.5953	1.2081	0.5744
44.65625	-114.53125	0.6121	1.1794	0.5831
44.65625	-114.59375	0.7528	1.4868	0.5023
44.65625	-114.65625	0.7406	1.4036	0.5050
44.65625	-114.71875	0.7613	1.4257	0.4892
44.65625	-114.78125	0.7854	1.5361	0.5231
44.65625	-114.84375	0.5841	1.1432	0.6343
44.65625	-114.90625	0.6711	1.1427	0.5450
44.65625	-114.96875	0.4828	0.9131	0.6711
44.65625	-115.03125	0.5621	1.0146	0.6094
44.65625	-115.09375	0.6019	1.1018	0.5718
44.65625	-115.15625	0.5951	1.0961	0.5567
44.65625	-115.21875	0.3702	0.8500	0.7085
44.65625	-115.28125	0.3344	0.8253	0.7246
44.65625	-115.34375	0.2471	0.7368	0.7663
44.65625	-115.40625	0.2424	0.7071	0.7681
44.65625	-115.46875	0.2823	0.7379	0.7462
44.65625	-115.53125	0.3773	0.8136	0.6825
44.65625	-115.59375	0.2997	0.7514	0.7391
